t,pid,name,src,dst,cur,act,hop,nCand,masked,qAct,delayAct,rhoAct,relAct,tremAct,reward,done,failCode
9,1,local_delay_noloop,13,23,17,23,3,3,1,0,10.0080514120095,0.0001522435234375,0.994981730777188,2,2.24344609933723,1,0
9,1,local_delay_noloop,24,17,24,23,1,4,0,0,8.88167787843871,0.000304487046875,0.994963461554375,999,-0.152038205698181,0,0
9,1,local_delay_noloop,24,17,23,17,2,3,1,2,10.0080514120095,0.0101522435234375,0.993781730777187,2,2.17795054378167,1,0
9,1,local_delay_noloop,19,24,19,24,1,4,0,0,8.65082560867634,0.01018875,0.99377735,999,2.84967945041453,1,0
9,1,local_delay_noloop,4,1,4,5,1,4,0,0,9.08419229574109,0.0172461024613281,0.992930467704641,999,-0.179003892285266,0,0
9,1,local_delay_noloop,4,1,5,6,2,3,1,0,8.88167787843871,0.00919575225078125,0.993896509729906,999,-0.160876123310864,0,0
9,1,local_delay_noloop,4,1,6,1,3,3,1,0,8.65082560867634,0.00127560284414063,0.994846927658703,999,2.85853911868746,1,0
9,1,local_delay_noloop,18,9,18,13,1,4,0,0,8.65082560867634,0.0255,0.99194,999,-0.165539932085468,0,0
9,1,local_delay_noloop,18,9,13,14,2,3,1,1,9.46239186827274,0.00155240925039063,0.994813710889953,999,-0.210092117637954,0,0
9,1,local_delay_noloop,18,9,14,15,3,3,1,1,9.37929165882718,0.0197789431179688,0.992626526825844,999,-0.224054281830049,0,0
9,1,local_delay_noloop,18,9,15,9,4,3,1,0,10.3819660112501,0.0306540244699219,0.991321517063609,7,2.50871731340011,1,0
9,1,local_delay_noloop,15,9,15,9,1,4,0,0,10.3819660112501,0.0406540244699219,0.990121517063609,7,2.49877731340011,1,0
9,1,local_delay_noloop,3,9,3,9,1,4,0,0,10.6178747020263,0.0827870391519531,0.985065555301766,6,2.40581594798165,1,0
9,1,local_delay_noloop,13,9,13,14,1,4,0,2,9.46239186827274,0.0115524092503906,0.993613710889953,999,-0.247809895415732,0,0
9,1,local_delay_noloop,13,9,14,15,2,3,1,2,9.37929165882718,0.0297789431179688,0.991426526825844,999,-0.261772059607827,0,0
9,1,local_delay_noloop,13,9,15,9,3,3,1,0,10.3819660112501,0.0506540244699219,0.988921517063609,7,2.48883731340011,1,0
9,1,local_delay_noloop,13,9,13,14,1,4,0,3,9.46239186827274,0.0215524092503906,0.992413710889953,999,-0.28552767319351,0,0
9,1,local_delay_noloop,13,9,14,15,2,3,1,3,9.37929165882718,0.0397789431179688,0.990226526825844,999,-0.299489837385605,0,0
9,1,local_delay_noloop,13,9,15,9,3,3,1,0,10.3819660112501,0.0606540244699219,0.987721517063609,7,2.47889731340011,1,0
9,1,local_delay_noloop,7,9,7,8,1,4,0,0,9.46239186827274,0.0131473616957031,0.993422316596516,999,-0.193839722590817,0,0
9,1,local_delay_noloop,7,9,8,9,2,3,1,0,9.37929165882718,0.0149631933988281,0.993204416792141,999,2.80851035116855,1,0
9,1,local_delay_noloop,6,9,6,1,1,4,0,0,8.65082560867634,0.0112756028441406,0.993646927658703,999,-0.151400881312544,0,0
9,1,local_delay_noloop,6,9,1,2,2,3,1,0,9.46239186827274,0.00991027443828125,0.993810767067406,999,-0.19062205785694,0,0
9,1,local_delay_noloop,6,9,2,3,3,3,1,24,9.37929165882718,0.0156367524070313,0.993123589711156,999,-0.858825833152266,0,0
9,1,local_delay_noloop,6,9,3,9,4,3,1,0,10.6178747020263,0.0927870391519531,0.983865555301766,6,2.39587594798165,1,0
9,1,local_delay_noloop,5,9,5,4,1,4,0,0,9.08419229574109,0.0272461024613281,0.991730467704641,999,-0.188943892285266,0,0
9,1,local_delay_noloop,5,9,4,3,2,3,1,25,9.25185988058195,0.0111382457742188,0.993663410507094,999,-0.875760506424767,0,0
9,1,local_delay_noloop,5,9,3,9,3,3,1,0,10.6178747020263,0.102787039151953,0.982665555301766,6,2.38593594798165,1,0
9,1,local_delay_noloop,15,9,15,9,1,4,0,0,10.3819660112501,0.0706540244699219,0.986521517063609,7,2.46895731340011,1,0
9,1,local_delay_noloop,4,9,4,3,1,4,0,26,9.25185988058195,0.0211382457742188,0.992463410507094,999,-0.913478284202545,0,0
9,1,local_delay_noloop,4,9,3,9,2,3,1,0,10.6178747020263,0.112787039151953,0.981465555301766,6,2.37599594798164,1,0
9,1,local_delay_noloop,18,9,18,13,1,4,0,1,8.65082560867634,0.0355,0.99074,999,-0.203257709863246,0,0
9,1,local_delay_noloop,18,9,13,14,2,3,1,4,9.46239186827274,0.0315524092503906,0.991213710889953,999,-0.323245450971288,0,0
9,1,local_delay_noloop,18,9,14,15,3,3,1,4,9.37929165882718,0.0497789431179688,0.989026526825844,999,-0.337207615163382,0,0
9,1,local_delay_noloop,18,9,15,9,4,3,1,0,10.3819660112501,0.0806540244699219,0.985321517063609,7,2.45901731340011,1,0
9,1,local_delay_noloop,21,9,21,3,1,4,0,27,10.0720742786083,0.0600740695328125,0.987791111656062,9,-1.20265067237936,0,0
9,1,local_delay_noloop,21,9,3,9,2,3,1,0,10.6178747020263,0.122787039151953,0.980265555301766,6,2.36605594798164,1,0
10,1,local_delay_noloop,17,7,17,18,1,4,0,0,8.65082560867634,0.011,0.99368,999,-0.151126932085468,0,0
10,1,local_delay_noloop,17,7,18,13,2,3,1,0,8.39905526835001,0.025025,0.991997,999,-0.152479265069152,0,0
10,1,local_delay_noloop,17,7,13,7,3,3,1,0,10.6178747020263,4.60536658398438e-05,0.994994473560099,5,2.43306048755484,1,0
10,1,local_delay_noloop,10,13,10,11,1,4,0,0,8.88167787843871,0.00722162326896485,0.994133405207724,999,-0.158913839102938,0,0
10,1,local_delay_noloop,10,13,11,12,2,3,1,0,8.65082560867634,0.0033736274947461,0.99459516470063,999,-0.143546317815246,0,0
10,1,local_delay_noloop,10,13,12,7,3,3,1,0,8.39905526835001,0.0048819852984375,0.994414161764188,999,-0.132457108455799,0,0
10,1,local_delay_noloop,10,13,7,13,4,3,1,1,10.6178747020263,0.0100460536658398,0.993794473560099,5,2.39534270977706,1,0
10,1,local_delay_noloop,9,14,9,8,1,4,0,0,9.25185988058195,0.0137297563693555,0.993352429235677,999,-0.183892023511889,0,0
10,1,local_delay_noloop,9,14,8,14,2,3,1,2,10.3819660112501,0.00349496787578125,0.994580603854906,6,2.44087214581341,1,0
10,1,local_delay_noloop,17,8,17,18,1,4,0,1,8.65082560867634,0.021,0.99248,999,-0.188844709863246,0,0
10,1,local_delay_noloop,17,8,18,13,2,3,1,1,8.39905526835001,0.035025,0.990797,999,-0.19019704284693,0,0
10,1,local_delay_noloop,17,8,13,14,3,3,1,2,9.37929165882718,0.0228538250877148,0.992257540989474,999,-0.254888492285754,0,0
10,1,local_delay_noloop,17,8,14,8,4,3,1,1,10.3819660112501,0.0134949678757813,0.993380603854906,6,2.45870992359119,1,0
10,1,local_delay_noloop,6,19,6,1,1,4,0,0,8.39905526835001,0.0117015815642773,0.993595810212287,999,-0.139235787144044,0,0
10,1,local_delay_noloop,6,19,1,19,2,3,1,0,10.1980622641952,0.00126560321271484,0.994848127614474,7,2.54712459148252,1,0
10,1,local_delay_noloop,19,2,19,20,1,4,0,0,9.37929165882718,0.0140427418104102,0.993314870982751,999,-0.190574719952558,0,0
10,1,local_delay_noloop,19,2,20,2,2,3,1,0,10.0720742786083,0.0009150625,0.9948901925,8,2.58323671394459,1,0
10,1,local_delay_noloop,16,9,16,15,1,4,0,2,9.08419229574109,0.0175982210164063,0.992888213478031,999,-0.234909453684569,0,0
10,1,local_delay_noloop,16,9,15,9,2,3,1,0,10.1980622641952,0.049859713458457,0.989016834384985,7,2.49882204589825,1,0
10,1,local_delay_noloop,4,9,4,3,1,4,0,25,9.08419229574109,0.0171260351758203,0.992944875778902,999,-0.873328989847916,0,0
10,1,local_delay_noloop,4,9,3,9,2,3,1,0,10.3819660112501,0.0730328715335742,0.986236055415971,6,2.42730702513312,1,0
10,1,local_delay_noloop,14,9,14,15,1,4,0,3,9.25185988058195,0.0328784187148828,0.991054589754214,999,-0.286259127216676,0,0
10,1,local_delay_noloop,14,9,15,9,2,3,1,0,10.1980622641952,0.059859713458457,0.987816834384985,7,2.48888204589825,1,0
10,1,local_delay_noloop,7,9,7,8,1,4,0,1,9.37929165882718,0.0127310489326367,0.993472274128084,999,-0.217048675009829,0,0
10,1,local_delay_noloop,7,9,8,9,2,3,1,0,9.25185988058195,0.0237297563693555,0.992152429235677,999,2.80616797648811,1,0
10,1,local_delay_noloop,20,9,20,21,1,4,0,3,9.25185988058195,0.0147820036467383,0.993226159562391,999,-0.268271290638941,0,0
10,1,local_delay_noloop,20,9,21,3,2,3,1,26,10.0080514120095,0.0385407382430469,0.990375111410834,9,-1.15026761996962,0,0
10,1,local_delay_noloop,20,9,3,9,3,3,1,0,10.3819660112501,0.0830328715335742,0.985036055415971,6,2.41736702513312,1,0
10,1,local_delay_noloop,3,9,3,9,1,4,0,0,10.3819660112501,0.0930328715335742,0.983836055415971,6,2.40742702513312,1,0
10,1,local_delay_noloop,22,9,22,21,1,4,0,4,9.08419229574109,0.0139026191996484,0.993331685696042,999,-0.286791581034268,0,0
10,1,local_delay_noloop,22,9,21,3,2,3,1,27,10.0080514120095,0.0485407382430469,0.989175111410834,9,-1.1879853977474,0,0
10,1,local_delay_noloop,22,9,3,9,3,3,1,0,10.3819660112501,0.103032871533574,0.982636055415971,6,2.39748702513312,1,0
10,1,local_delay_noloop,4,9,4,3,1,4,0,28,9.08419229574109,0.0271260351758203,0.991744875778902,999,-0.966602323181249,0,0
10,1,local_delay_noloop,4,9,3,9,2,3,1,0,10.3819660112501,0.113032871533574,0.981436055415971,6,2.38754702513312,1,0
10,1,local_delay_noloop,11,9,11,10,1,4,0,0,8.88167787843871,0.0172216232689648,0.992933405207724,999,-0.168853839102938,0,0
10,1,local_delay_noloop,11,9,10,9,2,3,1,0,9.08419229574109,0.0111611252931836,0.993660664964818,999,2.82704457501987,1,0
10,1,local_delay_noloop,3,9,3,9,1,4,0,0,10.3819660112501,0.123032871533574,0.980236055415971,6,2.37760702513312,1,0
10,1,local_delay_noloop,18,9,18,13,1,4,0,2,8.39905526835001,0.045025,0.989597,999,-0.227914820624708,0,0
10,1,local_delay_noloop,18,9,13,14,2,3,1,3,9.37929165882718,0.0328538250877148,0.991057540989474,999,-0.292606270063532,0,0
10,1,local_delay_noloop,18,9,14,15,3,3,1,4,9.25185988058195,0.0428784187148828,0.989854589754214,999,-0.323976904994454,0,0
10,1,local_delay_noloop,18,9,15,9,4,3,1,0,10.1980622641952,0.069859713458457,0.986616834384985,7,2.47894204589825,1,0
11,1,local_delay_noloop,3,5,3,4,1,4,0,0,8.88167787843871,0.0204193193467012,0.992549681678396,999,-0.172032349004208,0,0
11,1,local_delay_noloop,3,5,4,5,2,3,1,0,8.65082560867634,0.0112669459945518,0.993647966480654,999,2.84860772359595,1,0
11,1,local_delay_noloop,13,3,13,14,1,4,0,1,9.25185988058195,0.0235696037982432,0.992171647544211,999,-0.221450609633981,0,0
11,1,local_delay_noloop,13,3,14,15,2,3,1,2,9.08419229574109,0.0290831302931856,0.991510024364818,999,-0.246325453505688,0,0
11,1,local_delay_noloop,13,3,15,21,3,3,1,2,10.0080514120095,0.002471521421875,0.994703417429375,8,-0.470664818449376,0,0
11,1,local_delay_noloop,13,3,21,3,4,3,1,26,10.0080514120095,0.0321974060336758,0.991136311275959,9,1.85603765224649,1,0
11,1,local_delay_noloop,12,23,12,11,1,4,0,0,8.39905526835001,0.00735549512211035,0.994117340585347,999,-0.13491577722053,0,0
11,1,local_delay_noloop,12,23,11,5,2,3,1,0,10.0080514120095,0.0018159935234375,0.994782080777188,8,-0.414457668162773,0,0
11,1,local_delay_noloop,12,23,5,23,3,3,1,0,10.1980622641952,0.00249685093808691,0.99470037788743,3,2.23161501695778,1,0
11,1,local_delay_noloop,10,5,10,11,1,4,0,1,8.65082560867634,0.0149718927979307,0.993203372864248,999,-0.182852771304389,0,0
11,1,local_delay_noloop,10,5,11,5,2,3,1,1,10.0080514120095,0.0118159935234375,0.993582080777187,8,2.54782455405945,1,0
11,1,local_delay_noloop,20,16,20,21,1,4,0,3,9.08419229574109,0.0136301020057061,0.993364387759315,999,-0.258742921165711,0,0
11,1,local_delay_noloop,20,16,21,22,2,3,1,0,8.88167787843871,0.0131464405598066,0.993422427132823,999,-0.164803107490035,0,0
11,1,local_delay_noloop,20,16,22,16,3,3,1,0,10.0080514120095,0.000581293453125,0.994930244785625,9,2.60968629037378,1,0
11,1,local_delay_noloop,15,9,15,9,1,4,0,0,10.0720742786083,0.0439228424021514,0.989729258911742,7,2.51102269500756,1,0
11,1,local_delay_noloop,3,9,3,9,1,4,0,0,10.1980622641952,0.0731680793434658,0.986219830478784,6,2.43636781592284,1,0
11,1,local_delay_noloop,12,9,12,7,1,4,0,0,8.13445896335515,0.00818509191414063,0.994017788970303,999,-0.122510581182065,0,0
11,1,local_delay_noloop,12,9,7,8,2,3,1,0,9.25185988058195,0.0125020769129502,0.993499750770446,999,-0.182671710132222,0,0
11,1,local_delay_noloop,12,9,8,9,3,3,1,0,9.08419229574109,0.0185513660031455,0.992773836079623,999,2.81969867575417,1,0
11,1,local_delay_noloop,10,9,10,9,1,4,0,0,8.88167787843871,0.011638618911251,0.99360336573065,999,2.83669566722863,1,0
11,1,local_delay_noloop,6,9,6,1,1,4,0,0,8.13445896335515,0.0119358698603525,0.993567695616758,999,-0.1262388544606,0,0
11,1,local_delay_noloop,6,9,1,2,2,3,1,0,9.25185988058195,0.00602285801758008,0.99427725703789,999,-0.176231366550224,0,0
11,1,local_delay_noloop,6,9,2,3,3,3,1,26,9.08419229574109,0.00775511760312696,0.994069385887625,999,-0.891792075558436,0,0
11,1,local_delay_noloop,6,9,3,9,4,3,1,0,10.1980622641952,0.0831680793434658,0.985019830478784,6,2.42642781592284,1,0
11,1,local_delay_noloop,6,9,6,1,1,4,0,1,8.13445896335515,0.0219358698603525,0.992367695616758,999,-0.163956632238377,0,0
11,1,local_delay_noloop,6,9,1,2,2,3,1,1,9.25185988058195,0.0160228580175801,0.99307725703789,999,-0.213949144328002,0,0
11,1,local_delay_noloop,6,9,2,3,3,3,1,27,9.08419229574109,0.017755117603127,0.992869385887625,999,-0.929509853336214,0,0
11,1,local_delay_noloop,6,9,3,9,4,3,1,0,10.1980622641952,0.0931680793434659,0.983819830478784,6,2.41648781592284,1,0
11,1,local_delay_noloop,4,9,4,3,1,4,0,28,8.88167787843871,0.0304193193467012,0.991349681678396,999,-0.959750126781986,0,0
11,1,local_delay_noloop,4,9,3,9,2,3,1,0,10.1980622641952,0.103168079343466,0.982619830478784,6,2.40654781592284,1,0
11,1,local_delay_noloop,18,9,18,13,1,4,0,0,8.13445896335515,0.03026375,0.99136835,999,-0.144456767319409,0,0
11,1,local_delay_noloop,18,9,13,14,2,3,1,2,9.25185988058195,0.0335696037982432,0.990971647544211,999,-0.259168387411759,0,0
11,1,local_delay_noloop,18,9,14,15,3,3,1,3,9.08419229574109,0.0390831302931856,0.990310024364818,999,-0.284043231283466,0,0
11,1,local_delay_noloop,18,9,15,9,4,3,1,0,10.0720742786083,0.0539228424021514,0.988529258911742,7,2.50108269500756,1,0
11,1,local_delay_noloop,3,9,3,9,1,4,0,0,10.1980622641952,0.113168079343466,0.981419830478784,6,2.39660781592284,1,0
11,1,local_delay_noloop,8,9,8,9,1,4,0,0,9.08419229574109,0.0285513660031455,0.991573836079623,999,2.80975867575417,1,0
11,1,local_delay_noloop,10,9,10,9,1,4,0,0,8.88167787843871,0.021638618911251,0.99240336573065,999,2.82675566722863,1,0
12,1,local_delay_noloop,1,4,1,6,1,4,0,0,7.86554103664485,0.0175647284231939,0.992892232589217,999,-0.118388043536549,0,0
12,1,local_delay_noloop,1,4,6,5,2,2,1,0,8.13445896335515,0.00319369328072373,0.994616756806313,999,-0.117549130940449,0,0
12,1,local_delay_noloop,1,4,5,4,3,3,1,0,8.39905526835001,0.0116968202970035,0.99359638156436,999,2.86076894555563,1,0
12,1,local_delay_noloop,5,19,5,6,1,4,0,1,8.13445896335515,0.0131936932807237,0.993416756806313,999,-0.155266908718226,0,0
12,1,local_delay_noloop,5,19,6,1,2,2,1,0,7.86554103664485,0.0275647284231939,0.991692232589217,999,-0.128328043536549,0,0
12,1,local_delay_noloop,5,19,1,19,3,3,1,0,10.0080514120095,0.00340784497184624,0.994591058603378,7,2.55449574578322,1,0
12,1,local_delay_noloop,6,18,6,12,1,3,0,0,10.0720742786083,0.000549338040839844,0.994934079435099,9,-0.393483089276343,0,0
12,1,local_delay_noloop,6,18,12,18,2,3,1,0,10.1980622641952,0.000553943407423828,0.994933526791109,2,2.23354626704326,1,0
12,1,local_delay_noloop,9,16,9,10,1,4,0,0,8.65082560867634,0.017401240401188,0.992911851151857,999,-0.157489765044249,0,0
12,1,local_delay_noloop,9,16,10,16,2,3,1,0,10.0080514120095,0.000360540344140625,0.994956735158703,8,2.58698905229745,1,0
12,1,local_delay_noloop,16,6,16,17,1,4,0,0,8.39905526835001,0.000721411283205079,0.994913430646015,999,-0.128321497884658,0,0
12,1,local_delay_noloop,16,6,17,18,2,3,1,0,8.13445896335515,0.0093775,0.9938747,999,-0.123695834819409,0,0
12,1,local_delay_noloop,16,6,18,12,3,3,1,1,10.1980622641952,0.0105539434074238,0.993733526791109,2,-0.804171510734515,0,0
12,1,local_delay_noloop,16,6,12,6,4,3,1,2,10.0720742786083,0.0105493380408398,0.993734079435099,9,2.5410213551681,1,0
12,1,local_delay_noloop,11,17,11,17,1,4,0,1,10.0720742786083,0.00168907951621191,0.994797310458055,9,2.57760622991936,1,0
12,1,local_delay_noloop,15,9,15,9,1,4,0,0,10.0080514120095,0.0351575633211833,0.990781092401458,7,2.52293652574398,1,0
12,1,local_delay_noloop,15,9,15,9,1,4,0,0,10.0080514120095,0.0451575633211833,0.989581092401458,7,2.51299652574398,1,0
12,1,local_delay_noloop,1,9,1,2,1,4,0,0,9.08419229574109,0.014312571909669,0.99328249137084,999,-0.176087962916917,0,0
12,1,local_delay_noloop,1,9,2,3,2,3,1,26,8.88167787843871,0.0152653146817198,0.993168162238194,999,-0.889131490589439,0,0
12,1,local_delay_noloop,1,9,3,9,3,3,1,0,10.0720742786083,0.0677424436389062,0.986870906763331,6,2.44806029709251,1,0
12,1,local_delay_noloop,22,9,22,21,1,4,0,1,8.65082560867634,0.0127305423078937,0.993472334923053,999,-0.180624868917293,0,0
12,1,local_delay_noloop,22,9,21,15,2,3,1,1,10.0080514120095,0.00685933678203125,0.994176879586156,8,-0.447248529139593,0,0
12,1,local_delay_noloop,22,9,15,9,3,3,1,0,10.0080514120095,0.0551575633211833,0.988381092401458,7,2.50305652574398,1,0
12,1,local_delay_noloop,22,9,22,21,1,4,0,2,8.65082560867634,0.0227305423078937,0.992272334923053,999,-0.21834264669507,0,0
12,1,local_delay_noloop,22,9,21,15,2,3,1,2,10.0080514120095,0.0168593367820313,0.992976879586156,8,-0.484966306917371,0,0
12,1,local_delay_noloop,22,9,15,9,3,3,1,0,10.0080514120095,0.0651575633211832,0.987181092401458,7,2.49311652574398,1,0
12,1,local_delay_noloop,5,9,5,4,1,4,0,0,8.39905526835001,0.0216968202970035,0.99239638156436,999,-0.149171054444374,0,0
12,1,local_delay_noloop,5,9,4,3,2,3,1,27,8.65082560867634,0.0222306256406856,0.992332324923118,999,-0.91229017397231,0,0
12,1,local_delay_noloop,5,9,3,9,3,3,1,0,10.0720742786083,0.0777424436389062,0.985670906763331,6,2.43812029709251,1,0
12,1,local_delay_noloop,10,9,10,9,1,4,0,0,8.65082560867634,0.027401240401188,0.991711851151857,999,2.83257023495575,1,0
12,1,local_delay_noloop,22,9,22,21,1,4,0,3,8.65082560867634,0.0327305423078937,0.991072334923053,999,-0.256060424472848,0,0
12,1,local_delay_noloop,22,9,21,15,2,3,1,3,10.0080514120095,0.0268593367820312,0.991776879586156,8,-0.522684084695149,0,0
12,1,local_delay_noloop,22,9,15,9,3,3,1,0,10.0080514120095,0.0751575633211833,0.985981092401458,7,2.48317652574398,1,0
12,1,local_delay_noloop,11,9,11,10,1,4,0,1,8.39905526835001,0.0137345410388619,0.993351855075337,999,-0.169034326639559,0,0
12,1,local_delay_noloop,11,9,10,9,2,3,1,0,8.65082560867634,0.037401240401188,0.990511851151857,999,2.82263023495575,1,0
12,1,local_delay_noloop,11,9,11,10,1,4,0,2,8.39905526835001,0.0237345410388619,0.992151855075337,999,-0.206752104417336,0,0
12,1,local_delay_noloop,11,9,10,9,2,3,1,0,8.65082560867634,0.047401240401188,0.989311851151857,999,2.81269023495575,1,0
12,1,local_delay_noloop,18,9,18,13,1,4,0,0,7.86554103664485,0.0221450625,0.9923425925,999,-0.122940895608894,0,0
12,1,local_delay_noloop,18,9,13,14,2,3,1,0,9.08419229574109,0.0239632820890337,0.992124406149316,999,-0.185680768835206,0,0
12,1,local_delay_noloop,18,9,14,15,3,3,1,4,8.88167787843871,0.0269957216612521,0.99176051340065,999,-0.289680404015983,0,0
12,1,local_delay_noloop,18,9,15,9,4,3,1,0,10.0080514120095,0.0851575633211833,0.984781092401458,7,2.47323652574398,1,0
12,1,local_delay_noloop,4,9,4,3,1,4,0,28,8.65082560867634,0.0322306256406856,0.991132324923118,999,-0.950007951750087,0,0
12,1,local_delay_noloop,4,9,3,9,2,3,1,0,10.0720742786083,0.0877424436389062,0.984470906763331,6,2.42818029709251,1,0
13,1,local_delay_noloop,21,1,21,20,1,4,0,0,8.65082560867634,0.00714810585672608,0.994142227297193,999,-0.147298149307054,0,0
13,1,local_delay_noloop,21,1,20,19,2,3,1,0,8.88167787843871,0.00400011116870699,0.994519986659755,999,-0.155711656075282,0,0
13,1,local_delay_noloop,21,1,19,1,3,3,1,0,10.0080514120095,0.00737431473451543,0.994115082231858,7,2.55055307483913,1,0
13,1,local_delay_noloop,2,10,2,3,1,4,0,26,8.65082560867634,0.0138959230749459,0.993332489231006,999,-0.876227701844187,0,0
13,1,local_delay_noloop,2,10,3,4,2,3,1,0,8.39905526835001,0.0232268441023771,0.992212778707715,999,-0.150691898106915,0,0
13,1,local_delay_noloop,2,10,4,10,3,3,1,0,10.0080514120095,0.0001522435234375,0.994981730777188,7,2.55773181362294,1,0
13,1,local_delay_noloop,6,13,6,1,1,3,0,0,7.60094473164999,0.0206606006327566,0.992520727924069,999,-0.108235525263111,0,0
13,1,local_delay_noloop,6,13,1,19,2,3,1,1,10.0080514120095,0.0173743147345154,0.992915082231858,7,-0.487164702938648,0,0
13,1,local_delay_noloop,6,13,19,13,3,3,1,0,10.0080514120095,5.06590324238282e-05,0.994993920916109,6,2.51854707432129,1,0
13,1,local_delay_noloop,4,16,4,10,1,4,0,0,10.0080514120095,0.0101522435234375,0.993781730777187,7,-0.452208186377059,0,0
13,1,local_delay_noloop,4,16,10,16,2,3,1,0,10.0720742786083,0.00569829718927735,0.994316204337287,8,2.57848217866344,1,0
13,1,local_delay_noloop,13,20,13,14,1,4,0,0,8.88167787843871,0.0186798051489686,0.992758423382124,999,-0.170303271891662,0,0
13,1,local_delay_noloop,13,20,14,20,2,3,1,1,10.0080514120095,0.00108123725735405,0.994870251529117,7,2.52903061607365,1,0
13,1,local_delay_noloop,7,5,7,12,1,4,0,0,7.60094473164999,0.00550099030402754,0.994339881163517,999,-0.0931668725963544,0,0
13,1,local_delay_noloop,7,5,12,11,2,3,1,0,7.86554103664485,0.00525003727443838,0.994369995527067,999,-0.106147240534686,0,0
13,1,local_delay_noloop,7,5,11,5,3,3,1,0,10.0720742786083,0.00659933804083985,0.994208079435099,8,2.57758654405699,1,0
13,1,local_delay_noloop,13,9,13,14,1,4,0,1,8.88167787843871,0.0286798051489686,0.991558423382124,999,-0.20802104966944,0,0
13,1,local_delay_noloop,13,9,14,15,2,3,1,2,8.65082560867634,0.0203476469136886,0.992558282370357,999,-0.21597404867323,0,0
13,1,local_delay_noloop,13,9,15,9,3,3,1,0,10.0080514120095,0.0523366598266508,0.988719600820802,7,2.50586050381755,1,0
13,1,local_delay_noloop,6,9,6,1,1,3,0,1,7.60094473164999,0.0306606006327566,0.991320727924069,999,-0.145953303040889,0,0
13,1,local_delay_noloop,6,9,1,2,2,3,1,0,8.88167787843871,0.013371914550318,0.993395370253962,999,-0.165027228636603,0,0
13,1,local_delay_noloop,6,9,2,3,3,3,1,27,8.65082560867634,0.0238959230749459,0.992132489231006,999,-0.913945479621965,0,0
