time_slot,src,dst,delay_ms,available,capacity_mbps,reliability,t_rem,is_cross,shell_src,shell_dst
4,17,23,1.4298741221842726,True,100.0,0.995,120,True,1,1
4,23,17,1.4298741221842726,True,100.0,0.995,120,True,1,1
4,19,20,2.236542630332514,True,100.0,0.995,120,False,1,1
4,20,19,2.236542630332514,True,100.0,0.995,120,False,1,1
4,20,21,2.4002492429627535,True,100.0,0.995,120,False,1,1
4,21,20,2.4002492429627535,True,100.0,0.995,120,False,1,1
4,21,22,2.275760405413,True,100.0,0.995,120,False,1,1
4,22,21,2.275760405413,True,100.0,0.995,120,False,1,1
4,22,23,2.401125178336683,True,100.0,0.995,120,False,1,1
4,23,22,2.401125178336683,True,100.0,0.995,120,False,1,1
4,23,24,2.296485322202581,True,100.0,0.995,120,False,1,1
4,24,23,2.296485322202581,True,100.0,0.995,120,False,1,1
5,1,2,0.3828990242225957,True,100.0,0.995,120,False,1,1
5,2,1,0.3828990242225957,True,100.0,0.995,120,False,1,1
5,1,8,1.101516320019126,True,100.0,0.995,120,True,1,1
5,8,1,1.101516320019126,True,100.0,0.995,120,True,1,1
5,2,3,4.64174775190738,True,100.0,0.995,120,False,1,1
5,3,2,4.64174775190738,True,100.0,0.995,120,False,1,1
5,2,8,1.2678272009059204,True,100.0,0.995,120,True,1,1
5,8,2,1.2678272009059204,True,100.0,0.995,120,True,1,1
5,3,4,4.59604909538701,True,100.0,0.995,120,False,1,1
5,4,3,4.59604909538701,True,100.0,0.995,120,False,1,1
5,4,5,3.326611117799538,True,100.0,0.995,120,False,1,1
5,5,4,3.326611117799538,True,100.0,0.995,120,False,1,1
5,5,6,1.3832916271223723,True,100.0,0.995,120,False,1,1
5,6,5,1.3832916271223723,True,100.0,0.995,120,False,1,1
5,5,12,0.31724434651551436,True,100.0,0.995,120,True,1,1
5,12,5,0.31724434651551436,True,100.0,0.995,120,True,1,1
5,5,23,3.0007729020254237,True,100.0,0.995,120,True,1,1
5,23,5,3.0007729020254237,True,100.0,0.995,120,True,1,1
5,5,24,2.3645883143745023,True,100.0,0.995,120,True,1,1
5,24,5,2.3645883143745023,True,100.0,0.995,120,True,1,1
5,6,24,2.6016005544044463,True,100.0,0.995,120,True,1,1
5,24,6,2.6016005544044463,True,100.0,0.995,120,True,1,1
5,7,8,1.0798154089420775,True,100.0,0.995,120,False,1,1
5,8,7,1.0798154089420775,True,100.0,0.995,120,False,1,1
5,8,9,3.61352033668046,True,100.0,0.995,120,False,1,1
5,9,8,3.61352033668046,True,100.0,0.995,120,False,1,1
5,9,10,4.5975102477872225,True,100.0,0.995,120,False,1,1
5,10,9,4.5975102477872225,True,100.0,0.995,120,False,1,1
5,10,11,0.3982982933416007,True,100.0,0.995,120,False,1,1
5,11,10,0.3982982933416007,True,100.0,0.995,120,False,1,1
5,10,16,1.7126164692793777,True,100.0,0.995,120,True,1,1
5,16,10,1.7126164692793777,True,100.0,0.995,120,True,1,1
5,11,12,4.35725600295208,True,100.0,0.995,120,False,1,1
5,12,11,4.35725600295208,True,100.0,0.995,120,False,1,1
5,11,16,1.952262691696353,True,100.0,0.995,120,True,1,1
5,16,11,1.952262691696353,True,100.0,0.995,120,True,1,1
5,12,17,1.2693185193433432,True,100.0,0.995,120,True,1,1
5,17,12,1.2693185193433432,True,100.0,0.995,120,True,1,1
5,13,14,1.479400177219134,True,100.0,0.995,120,False,1,1
5,14,13,1.479400177219134,True,100.0,0.995,120,False,1,1
5,14,15,7.991612276000616,True,100.0,0.995,120,False,1,1
5,15,14,7.991612276000616,True,100.0,0.995,120,False,1,1
5,15,16,1.2933729441655362,True,100.0,0.995,120,False,1,1
5,16,15,1.2933729441655362,True,100.0,0.995,120,False,1,1
5,15,21,1.476888875235454,True,100.0,0.995,120,True,1,1
5,21,15,1.476888875235454,True,100.0,0.995,120,True,1,1
5,16,17,4.997008311432301,True,100.0,0.995,120,False,1,1
5,17,16,4.997008311432301,True,100.0,0.995,120,False,1,1
5,16,21,1.3386503450709246,True,100.0,0.995,120,True,1,1
5,21,16,1.3386503450709246,True,100.0,0.995,120,True,1,1
5,17,18,4.248826406129054,True,100.0,0.995,120,False,1,1
5,18,17,4.248826406129054,True,100.0,0.995,120,False,1,1
5,17,23,1.4185213408582815,True,100.0,0.995,120,True,1,1
5,23,17,1.4185213408582815,True,100.0,0.995,120,True,1,1
5,19,20,2.2365121197078657,True,100.0,0.995,120,False,1,1
5,20,19,2.2365121197078657,True,100.0,0.995,120,False,1,1
5,20,21,2.4001813494099844,True,100.0,0.995,120,False,1,1
5,21,20,2.4001813494099844,True,100.0,0.995,120,False,1,1
5,21,22,2.27573032671426,True,100.0,0.995,120,False,1,1
5,22,21,2.27573032671426,True,100.0,0.995,120,False,1,1
5,22,23,2.401162965847423,True,100.0,0.995,120,False,1,1
5,23,22,2.401162965847423,True,100.0,0.995,120,False,1,1
5,23,24,2.296370958578824,True,100.0,0.995,120,False,1,1
5,24,23,2.296370958578824,True,100.0,0.995,120,False,1,1
6,1,2,0.3811200286981021,True,100.0,0.995,120,False,1,1
6,2,1,0.3811200286981021,True,100.0,0.995,120,False,1,1
6,1,8,1.1000641702139395,True,100.0,0.995,120,True,1,1
6,8,1,1.1000641702139395,True,100.0,0.995,120,True,1,1
6,2,3,4.641723632474514,True,100.0,0.995,120,False,1,1
6,3,2,4.641723632474514,True,100.0,0.995,120,False,1,1
6,2,8,1.2632182661756435,True,100.0,0.995,120,True,1,1
6,8,2,1.2632182661756435,True,100.0,0.995,120,True,1,1
6,3,4,4.596024205249816,True,100.0,0.995,120,False,1,1
6,4,3,4.596024205249816,True,100.0,0.995,120,False,1,1
6,4,5,3.3254378158738125,True,100.0,0.995,120,False,1,1
6,5,4,3.3254378158738125,True,100.0,0.995,120,False,1,1
6,5,6,1.3816150439735446,True,100.0,0.995,120,False,1,1
6,6,5,1.3816150439735446,True,100.0,0.995,120,False,1,1
6,5,12,0.3124961503885858,True,100.0,0.995,120,True,1,1
6,12,5,0.3124961503885858,True,100.0,0.995,120,True,1,1
6,5,23,2.9691663599648392,True,100.0,0.995,120,True,1,1
6,23,5,2.9691663599648392,True,100.0,0.995,120,True,1,1
6,5,24,2.3291959617072853,True,100.0,0.995,120,True,1,1
6,24,5,2.3291959617072853,True,100.0,0.995,120,True,1,1
6,6,24,2.557648792794195,True,100.0,0.995,120,True,1,1
6,24,6,2.557648792794195,True,100.0,0.995,120,True,1,1
6,7,8,1.0756810476403094,True,100.0,0.995,120,False,1,1
6,8,7,1.0756810476403094,True,100.0,0.995,120,False,1,1
