time_slot,src,dst,delay_ms,available,capacity_mbps,reliability,t_rem,is_cross,shell_src,shell_dst
7,5,6,1.7274562226967671,True,100.0,0.995,120,False,1,1
7,6,5,1.7274562226967671,True,100.0,0.995,120,False,1,1
7,5,10,6.076282955591265,True,100.0,0.995,120,True,1,1
7,10,5,6.076282955591265,True,100.0,0.995,120,True,1,1
7,5,11,6.053645930275292,True,100.0,0.995,120,True,1,1
7,11,5,6.053645930275292,True,100.0,0.995,120,True,1,1
7,6,12,5.93673243500744,True,100.0,0.995,120,True,1,1
7,12,6,5.93673243500744,True,100.0,0.995,120,True,1,1
7,7,8,3.3282462064691702,True,100.0,0.995,120,False,1,1
7,8,7,3.3282462064691702,True,100.0,0.995,120,False,1,1
7,8,9,3.312650029218694,True,100.0,0.995,120,False,1,1
7,9,8,3.312650029218694,True,100.0,0.995,120,False,1,1
7,9,10,3.0178477490992988,True,100.0,0.995,120,False,1,1
7,10,9,3.0178477490992988,True,100.0,0.995,120,False,1,1
7,10,11,0.5758323500041524,True,100.0,0.995,120,False,1,1
7,11,10,0.5758323500041524,True,100.0,0.995,120,False,1,1
7,10,17,6.129142387693614,True,100.0,0.995,120,True,1,1
7,17,10,6.129142387693614,True,100.0,0.995,120,True,1,1
7,11,12,3.0061017433924033,True,100.0,0.995,120,False,1,1
7,12,11,3.0061017433924033,True,100.0,0.995,120,False,1,1
7,11,17,6.046735259550326,True,100.0,0.995,120,True,1,1
7,17,11,6.046735259550326,True,100.0,0.995,120,True,1,1
7,12,18,5.673516797815495,True,100.0,0.995,120,True,1,1
7,18,12,5.673516797815495,True,100.0,0.995,120,True,1,1
7,13,14,0.9350600986359722,True,100.0,0.995,120,False,1,1
7,14,13,0.9350600986359722,True,100.0,0.995,120,False,1,1
7,14,15,2.6053838135339378,True,100.0,0.995,120,False,1,1
7,15,14,2.6053838135339378,True,100.0,0.995,120,False,1,1
7,15,16,3.5209875761031713,True,100.0,0.995,120,False,1,1
7,16,15,3.5209875761031713,True,100.0,0.995,120,False,1,1
7,16,17,3.5194561768805745,True,100.0,0.995,120,False,1,1
7,17,16,3.5194561768805745,True,100.0,0.995,120,False,1,1
7,16,21,6.446652120401126,True,100.0,0.995,30,True,1,1
7,21,16,6.446652120401126,True,100.0,0.995,30,True,1,1
7,17,18,3.5186296672493484,True,100.0,0.995,120,False,1,1
7,18,17,3.5186296672493484,True,100.0,0.995,120,False,1,1
7,17,23,6.114232224320517,True,100.0,0.995,120,True,1,1
7,23,17,6.114232224320517,True,100.0,0.995,120,True,1,1
7,18,24,5.643779676485397,True,100.0,0.995,120,True,1,1
7,24,18,5.643779676485397,True,100.0,0.995,120,True,1,1
7,19,20,3.2971312805353477,True,100.0,0.995,120,False,1,1
7,20,19,3.2971312805353477,True,100.0,0.995,120,False,1,1
7,20,21,3.0200324464071646,True,100.0,0.995,120,False,1,1
7,21,20,3.0200324464071646,True,100.0,0.995,120,False,1,1
7,21,22,0.6004472667695884,True,100.0,0.995,120,False,1,1
7,22,21,0.6004472667695884,True,100.0,0.995,120,False,1,1
7,22,23,3.022226186115342,True,100.0,0.995,120,False,1,1
7,23,22,3.022226186115342,True,100.0,0.995,120,False,1,1
7,23,24,3.324833887783104,True,100.0,0.995,120,False,1,1
7,24,23,3.324833887783104,True,100.0,0.995,120,False,1,1
8,1,2,3.4959767707258402,True,100.0,0.995,120,False,1,1
8,2,1,3.4959767707258402,True,100.0,0.995,120,False,1,1
8,2,3,1.7881670960290277,True,100.0,0.995,120,False,1,1
8,3,2,1.7881670960290277,True,100.0,0.995,120,False,1,1
8,3,4,1.7557335071203737,True,100.0,0.995,120,False,1,1
8,4,3,1.7557335071203737,True,100.0,0.995,120,False,1,1
8,4,5,1.759297708875151,True,100.0,0.995,120,False,1,1
8,5,4,1.759297708875151,True,100.0,0.995,120,False,1,1
8,5,6,1.7274706473216754,True,100.0,0.995,120,False,1,1
8,6,5,1.7274706473216754,True,100.0,0.995,120,False,1,1
8,5,10,6.049550042496312,True,100.0,0.995,120,True,1,1
8,10,5,6.049550042496312,True,100.0,0.995,120,True,1,1
8,5,11,6.026020314020939,True,100.0,0.995,120,True,1,1
8,11,5,6.026020314020939,True,100.0,0.995,120,True,1,1
8,6,12,5.904520040531062,True,100.0,0.995,120,True,1,1
8,12,6,5.904520040531062,True,100.0,0.995,120,True,1,1
