scenario,variant,metric,paired_samples,full_mean,ablated_mean,ablated_minus_full,median_difference,wilcoxon_statistic,raw_p_value,benjamini_hochberg_p
frequent_break,no_queue,delivery_ratio,400,0.3129427083333334,0.3206510416666667,0.0077083333333333335,0.010416666666666657,22450.5,3.633280551299073e-09,6.759591723347113e-09
frequent_break,no_queue,drop_rate,400,0.2907161458333334,0.27630208333333334,-0.0144140625,-0.015625,14958.5,1.5793951898448384e-22,4.032498357050651e-22
frequent_break,no_queue,throughput_packets_per_slot,400,2.0028333333333332,2.0521666666666665,0.049333333333333326,0.06666666666666665,22547.0,4.832790445921107e-09,8.853967229168439e-09
frequent_break,no_queue,average_delay_slots,400,7.32861129352531,7.400284283067881,0.07167298954256916,0.004759443455095713,36963.5,0.17522556003665735,0.19379785441842287
frequent_break,no_queue,p95_delay_slots,400,15.701249999999995,15.964249999999998,0.26300000000000046,0.3499999999999943,34181.0,0.06429896739877647,0.07715876087853175
frequent_break,no_queue,mean_queue_packets,400,2.0361354166666668,2.06128125,0.025145833333333326,0.01736111111111116,29914.0,2.7800523549435967e-05,4.304597194751376e-05
frequent_break,no_queue,routing_switches,400,68.3025,43.785,-24.5175,-21.5,4275.0,5.942233381118852e-52,3.034331939294733e-51
frequent_break,no_queue,global_control_overhead_ratio,400,0.05242461692276762,0.05399191345003437,0.0015672965272667608,0.0016070080550687933,5753.0,7.511586448830593e-50,3.679144383100698e-49
frequent_break,no_lifetime,delivery_ratio,400,0.3129427083333334,0.7271223958333333,0.4141796875,0.4166666666666667,0.0,2.717093782364719e-67,1.128876271707729e-65
frequent_break,no_lifetime,drop_rate,400,0.2907161458333334,0.02296875,-0.26774739583333335,-0.265625,1.0,2.7289165150873357e-67,1.128876271707729e-65
frequent_break,no_lifetime,throughput_packets_per_slot,400,2.0028333333333332,4.653583333333334,2.65075,2.666666666666667,0.0,2.7200304404862592e-67,1.128876271707729e-65
frequent_break,no_lifetime,average_delay_slots,400,7.32861129352531,6.40208008305772,-0.926531210467591,-1.0203573851671677,10811.0,1.0004668257018664e-36,3.289206002307506e-36
frequent_break,no_lifetime,p95_delay_slots,400,15.701249999999995,12.045499999999997,-3.655749999999998,-3.5500000000000114,3029.5,1.765724466542282e-56,1.0089854094527326e-55
